Airline,AirlineID,SourceIATA,SourceAirportID,DestinationIATA,DestinationAirportID,Codeshare,Stops,Equipment,SourceCity,DestinationCity
QH,882,IST,1701,OSS,2913,,0,319,Istanbul,Osh
QH,882,KJA,4374,FRU,2912,,0,735,Krasnoyarsk,Bishkek
QH,882,KJA,4374,OSS,2913,,0,735,Krasnoyarsk,Osh
QH,882,KRR,2960,FRU,2912,,0,735,Krasnodar,Bishkek
QH,882,OSS,2913,CEK,2968,,0,320,Osh,Chelyabinsk
QH,882,OSS,2913,DME,4029,,0,733 734,Osh,Moscow
QH,882,OSS,2913,FRU,2912,,0,735,Osh,Bishkek
QH,882,OSS,2913,IST,1701,,0,319,Osh,Istanbul
QH,882,OSS,2913,KJA,4374,,0,735,Osh,Krasnoyarsk
QH,882,OSS,2913,OVB,4078,,0,734,Osh,Novosibirsk
QH,882,OSS,2913,SGC,2974,,0,735,Osh,Surgut
QH,882,OSS,2913,URC,3399,,0,735,Osh,Urumqi
QH,882,OVB,4078,FRU,2912,,0,735,Novosibirsk,Bishkek
QH,882,OVB,4078,OSS,2913,,0,734,Novosibirsk,Osh
QH,882,SGC,2974,OSS,2913,,0,735,Surgut,Osh
QH,882,SVX,2975,FRU,2912,,0,735,Yekaterinburg,Bishkek
QH,882,TAS,2983,FRU,2912,,0,735,Tashkent,Bishkek
QH,882,URC,3399,FRU,2912,,0,735,Urumqi,Bishkek
QH,882,URC,3399,OSS,2913,,0,735,Urumqi,Osh
QL,1206,AUA,2895,CCS,2851,,0,D93,Oranjestad,Caracas
QL,1206,BLA,2821,CCS,2851,,0,D93,Barcelona,Caracas
QL,1206,CCS,2851,AUA,2895,,0,D93,Caracas,Oranjestad
QL,1206,CCS,2851,BLA,2821,,0,D93,Caracas,Barcelona
QL,1206,CCS,2851,MAR,2848,,0,D93,Caracas,Maracaibo
QL,1206,CCS,2851,PMV,2850,,0,D93,Caracas,Porlamar
QL,1206,CCS,2851,STD,2861,,0,D93,Caracas,Santo Domingo
QL,1206,CCS,2851,VIG,6072,,0,D93,Caracas,El Vigía
QL,1206,MAR,2848,CCS,2851,,0,D93,Maracaibo,Caracas
QL,1206,PMV,2850,CCS,2851,,0,D93,Porlamar,Caracas
QL,1206,PMV,2850,VLN,2868,,0,D93,Porlamar,Valencia
QL,1206,STD,2861,CCS,2851,,0,D93,Santo Domingo,Caracas
QL,1206,VIG,6072,CCS,2851,,0,D93,El Vigía,Caracas
QL,1206,VLN,2868,PMV,2850,,0,D93,Valencia,Porlamar
QN,426,AER,2965,EVN,3964,,0,735,Sochi,Yerevan
QN,426,ATH,3941,EVN,3964,,0,735,Athens,Yerevan
QN,426,CDG,1382,EVN,3964,,0,320,Paris,Yerevan
QN,426,EVN,3964,AER,2965,,0,735,Yerevan,Sochi
QN,426,EVN,3964,ATH,3941,,0,735,Yerevan,Athens
QN,426,EVN,3964,CDG,1382,,0,320,Yerevan,Paris
QN,426,EVN,3964,GOJ,4274,,0,735,Yerevan,Nizhniy Novgorod
QN,426,EVN,3964,KUF,2993,,0,735,Yerevan,Samara
QN,426,EVN,3964,LED,2948,,0,735,Yerevan,St. Petersburg
QN,426,EVN,3964,SVX,2975,,0,735,Yerevan,Yekaterinburg
QN,426,EVN,3964,VKO,2988,,0,320,Yerevan,Moscow
QN,426,GOJ,4274,EVN,3964,,0,735,Nizhniy Novgorod,Yerevan
QN,426,KUF,2993,EVN,3964,,0,735,Samara,Yerevan
QN,426,LED,2948,EVN,3964,,0,735,St. Petersburg,Yerevan
QN,426,SVX,2975,EVN,3964,,0,735,Yekaterinburg,Yerevan
QN,426,VKO,2988,EVN,3964,,0,320,Moscow,Yerevan
QR,4091,ADD,1107,DOH,11051,,0,320,Addis Ababa,Doha
QR,4091,ALG,210,DOH,11051,,0,77W,Algier,Doha
QR,4091,AMD,2994,DOH,11051,,0,321,Ahmedabad,Doha
QR,4091,AMM,2170,DOH,11051,,0,77W 333 332 77L,Amman,Doha
QR,4091,ARN,737,DOH,11051,,0,788,Stockholm,Doha
QR,4091,ATH,3941,DOH,11051,,0,333 321 332,Athens,Doha
QR,4091,ATL,3682,IAH,3550,,0,,Atlanta,Houston
QR,4091,ATL,3682,ORD,3830,Y,0,CR7,Atlanta,Chicago
QR,4091,ATQ,3081,DOH,11051,,0,321,Amritsar,Doha
QR,4091,AUH,2179,DOH,11051,,0,320 319 321,Abu Dhabi,Doha
QR,4091,BAH,2057,DOH,11051,,0,320 321 319 333,Bahrain,Doha
QR,4091,BCN,1218,DOH,11051,,0,332,Barcelona,Doha
QR,4091,BCN,1218,JFK,3797,Y,0,763,Barcelona,New York
QR,4091,BEG,1739,ESB,1682,,0,320,Belgrade,Ankara
QR,4091,BEY,2177,DOH,11051,,0,320 321,Beirut,Doha
QR,4091,BGW,4130,DOH,11051,,0,320,Baghdad,Doha
QR,4091,BKK,3885,CNX,3931,Y,0,320 319,Bangkok,Chiang Mai
QR,4091,BKK,3885,DOH,11051,,0,77W,Bangkok,Doha
QR,4091,BKK,3885,HAN,3199,,0,77W,Bangkok,Hanoi
QR,4091,BKK,3885,HKT,3179,Y,0,320,Bangkok,Phuket
QR,4091,BKK,3885,KBV,3174,Y,0,320 319,Bangkok,Krabi
QR,4091,BKK,3885,MDL,3222,Y,0,320,Bangkok,Mandalay
QR,4091,BLR,3131,DOH,11051,,0,788,Bangalore,Doha
QR,4091,BOM,2997,DOH,11051,,0,77W,Mumbai,Doha
QR,4091,BRU,302,DOH,11051,,0,788,Brussels,Doha
QR,4091,BSR,2234,DOH,11051,,0,320,Basrah,Doha
QR,4091,BUD,1489,DOH,11051,,0,321 320,Budapest,Doha
QR,4091,BUD,1489,ZAG,1208,,0,321 320,Budapest,Zagreb
QR,4091,CAI,1128,DOH,11051,,0,77L 77W 333 320,Cairo,Doha
QR,4091,CAN,3370,DOH,11051,,0,77W,Guangzhou,Doha
QR,4091,CCJ,3137,DOH,11051,,0,320 321,Calicut,Doha
QR,4091,CCU,3043,DOH,11051,,0,320,Kolkata,Doha
QR,4091,CDG,1382,DOH,11051,,0,346 77W,Paris,Doha
QR,4091,CDG,1382,JFK,3797,Y,0,763,Paris,New York
QR,4091,CGK,3275,DOH,11051,,0,77W 332 333,Jakarta,Doha
QR,4091,CKG,3393,DOH,11051,,0,332,Chongqing,Doha
QR,4091,CMB,3024,DOH,11051,,0,77W 321 320,Colombo,Doha
QR,4091,CMN,1074,DOH,11051,,0,333 332,Casablanca,Doha
QR,4091,CNX,3931,BKK,3885,Y,0,320 319,Chiang Mai,Bangkok
QR,4091,COK,3136,DOH,11051,,0,346 333,Kochi,Doha
QR,4091,CPH,609,DOH,11051,,0,788,Copenhagen,Doha
QR,4091,CPT,797,DOH,11051,,0,788,Cape Town,Doha
QR,4091,CPT,797,JNB,813,,0,788,Cape Town,Johannesburg
QR,4091,CRK,4140,DOH,11051,,0,333,Angeles City,Doha
QR,4091,CTU,3395,DOH,11051,,0,332,Chengdu,Doha
QR,4091,DAC,3076,DOH,11051,,0,333 320 332,Dhaka,Doha
QR,4091,DAR,1177,DOH,11051,,0,320,Dar Es Salaam,Doha
QR,4091,DAR,1177,JRO,1180,,0,320,Dar Es Salaam,Kilimanjaro
QR,4091,DEL,3093,DOH,11051,,0,788,Delhi,Doha
QR,4091,DME,4029,DOH,11051,,0,320,Moscow,Doha
QR,4091,DMM,2064,DOH,11051,,0,788 321 77W 333 320 332 319,Dammam,Doha
QR,4091,DOH,11051,ADD,1107,,0,320,Doha,Addis Ababa
QR,4091,DOH,11051,ALG,210,,0,77W,Doha,Algier
QR,4091,DOH,11051,AMD,2994,,0,321,Doha,Ahmedabad
QR,4091,DOH,11051,AMM,2170,,0,77W 333 332 77L,Doha,Amman
QR,4091,DOH,11051,ARN,737,,0,788,Doha,Stockholm
QR,4091,DOH,11051,ATH,3941,,0,333 321 332,Doha,Athens
QR,4091,DOH,11051,ATQ,3081,,0,321,Doha,Amritsar
QR,4091,DOH,11051,AUH,2179,,0,320 319 321,Doha,Abu Dhabi
QR,4091,DOH,11051,BAH,2057,,0,320 321 319 333,Doha,Bahrain
QR,4091,DOH,11051,BCN,1218,,0,332,Doha,Barcelona
QR,4091,DOH,11051,BEY,2177,,0,320 321,Doha,Beirut
QR,4091,DOH,11051,BGW,4130,,0,320,Doha,Baghdad
QR,4091,DOH,11051,BKK,3885,,0,77W,Doha,Bangkok
QR,4091,DOH,11051,BLR,3131,,0,788,Doha,Bangalore
QR,4091,DOH,11051,BOM,2997,,0,77W,Doha,Mumbai
QR,4091,DOH,11051,BRU,302,,0,788,Doha,Brussels
QR,4091,DOH,11051,BSR,2234,,0,320,Doha,Basrah
QR,4091,DOH,11051,BUD,1489,,0,321 320,Doha,Budapest
QR,4091,DOH,11051,CAI,1128,,0,77L 77W 333 320,Doha,Cairo
QR,4091,DOH,11051,CAN,3370,,0,77W,Doha,Guangzhou
QR,4091,DOH,11051,CCJ,3137,,0,320 321,Doha,Calicut
QR,4091,DOH,11051,CCU,3043,,0,320,Doha,Kolkata
QR,4091,DOH,11051,CDG,1382,,0,346 77W,Doha,Paris
QR,4091,DOH,11051,CGK,3275,,0,332 77W 333,Doha,Jakarta
QR,4091,DOH,11051,CKG,3393,,0,332,Doha,Chongqing
QR,4091,DOH,11051,CMB,3024,,0,321 320 77W,Doha,Colombo
QR,4091,DOH,11051,CMN,1074,,0,333 332,Doha,Casablanca
QR,4091,DOH,11051,COK,3136,,0,333 346,Doha,Kochi
QR,4091,DOH,11051,CPH,609,,0,788,Doha,Copenhagen
QR,4091,DOH,11051,CRK,4140,,0,333 332,Doha,Angeles City
QR,4091,DOH,11051,CTU,3395,,0,332,Doha,Chengdu
QR,4091,DOH,11051,DAC,3076,,0,333 320 332,Doha,Dhaka
QR,4091,DOH,11051,DAR,1177,,0,320,Doha,Dar Es Salaam
QR,4091,DOH,11051,DEL,3093,,0,788,Doha,Delhi
QR,4091,DOH,11051,DME,4029,,0,320,Doha,Moscow
QR,4091,DOH,11051,DMM,2064,,0,788 321 77W 333 320 332 319,Doha,Dammam
QR,4091,DOH,11051,DWC,8076,,0,320 321 319,Doha,Dubai
QR,4091,DOH,11051,DXB,2188,,0,788 321 320 77W 77L 332 333,Doha,Dubai
QR,4091,DOH,11051,EBB,1187,,0,320,Doha,Entebbe
QR,4091,DOH,11051,EBL,3989,,0,320,Doha,Erbil
QR,4091,DOH,11051,ELQ,2067,,0,320 319,Doha,Gassim
QR,4091,DOH,11051,ESB,1682,,0,320,Doha,Ankara
QR,4091,DOH,11051,FCO,1555,,0,333 320,Doha,Rome
QR,4091,DOH,11051,FRA,340,,0,77L 788 77W,Doha,Frankfurt
QR,4091,DOH,11051,GOI,3007,,0,321,Doha,Goa
QR,4091,DOH,11051,GRU,2564,,0,77L,Doha,Sao Paulo
QR,4091,DOH,11051,GVA,1665,,0,320,Doha,Geneva
QR,4091,DOH,11051,GYD,2922,,0,320,Doha,Baku
QR,4091,DOH,11051,HBE,3410,,0,320,Doha,Alexandria
QR,4091,DOH,11051,HGH,3386,,0,332 333,Doha,Hangzhou
QR,4091,DOH,11051,HKG,3077,,0,333 332,Doha,Hong Kong
QR,4091,DOH,11051,HYD,\N,,0,321,Doha,Hyderabad
QR,4091,DOH,11051,IAD,3714,,0,77W,Doha,Washington
QR,4091,DOH,11051,IAH,3550,,0,77L,Doha,Houston
QR,4091,DOH,11051,ICN,3930,,0,333,Doha,Seoul
QR,4091,DOH,11051,IKA,4330,,0,320 321,Doha,Tehran
QR,4091,DOH,11051,ISB,2223,,0,333 77L 332,Doha,Islamabad
QR,4091,DOH,11051,IST,1701,,0,333 332,Doha,Istanbul
QR,4091,DOH,11051,ISU,5952,,0,320,Doha,Sulaymaniyah
QR,4091,DOH,11051,JED,2072,,0,788 333 77W 332,Doha,Jeddah
QR,4091,DOH,11051,JFK,3797,,0,77W,Doha,New York
QR,4091,DOH,11051,JNB,813,,0,788,Doha,Johannesburg
QR,4091,DOH,11051,KHI,2206,,0,320,Doha,Karachi
QR,4091,DOH,11051,KIX,3992,,0,332,Doha,Osaka
QR,4091,DOH,11051,KRT,1175,,0,320 321,Doha,Khartoum
QR,4091,DOH,11051,KTM,3125,,0,320 333,Doha,Kathmandu
QR,4091,DOH,11051,KUL,3304,,0,332 77W 333 77L,Doha,Kuala Lumpur
QR,4091,DOH,11051,KWI,2176,,0,320 321 77L 332,Doha,Kuwait
QR,4091,DOH,11051,LCA,1197,,0,320,Doha,Larnaca
QR,4091,DOH,11051,LHE,2207,,0,333 77W 332,Doha,Lahore
QR,4091,DOH,11051,LHR,507,,0,333 788 77W 346 332 77L,Doha,London
QR,4091,DOH,11051,LOS,273,,0,333 332,Doha,Lagos
QR,4091,DOH,11051,LXR,1132,,0,320,Doha,Luxor
QR,4091,DOH,11051,MAA,3144,,0,333,Doha,Madras
QR,4091,DOH,11051,MAD,1229,,0,77W,Doha,Madrid
QR,4091,DOH,11051,MAN,478,,0,332 333,Doha,Manchester
QR,4091,DOH,11051,MCT,2194,,0,320 E75 321 73J 332 788 73G 77L,Doha,Muscat
QR,4091,DOH,11051,MED,2074,,0,320 321,Doha,Madinah
QR,4091,DOH,11051,MEL,3339,,0,77W,Doha,Melbourne
QR,4091,DOH,11051,MHD,4331,,0,320,Doha,Mashhad
QR,4091,DOH,11051,MLE,3156,,0,320,Doha,Male
QR,4091,DOH,11051,MNL,2397,,0,77W 333,Doha,Manila
QR,4091,DOH,11051,MUC,346,,0,788,Doha,Munich
QR,4091,DOH,11051,MXP,1524,,0,332 320 333,Doha,Milano
QR,4091,DOH,11051,NBO,4059,,0,320,Doha,Nairobi
QR,4091,DOH,11051,NJF,7490,,0,320,Doha,Najaf
QR,4091,DOH,11051,NRT,2279,,0,77L,Doha,Tokyo
QR,4091,DOH,11051,ORD,3830,,0,77W,Doha,Chicago
QR,4091,DOH,11051,OSL,644,,0,788,Doha,Oslo
QR,4091,DOH,11051,OTP,1657,,0,320 321,Doha,Bucharest
QR,4091,DOH,11051,PEK,3364,,0,77W,Doha,Beijing
QR,4091,DOH,11051,PER,3351,,0,77L,Doha,Perth
QR,4091,DOH,11051,PEW,2219,,0,332 333,Doha,Peshawar
QR,4091,DOH,11051,PHL,3752,,0,77L,Doha,Philadelphia
QR,4091,DOH,11051,PVG,3406,,0,77W,Doha,Shanghai
QR,4091,DOH,11051,RGN,3239,,0,319,Doha,Yangon
QR,4091,DOH,11051,RUH,2082,,0,788 333 321 320,Doha,Riyadh
QR,4091,DOH,11051,SAH,3980,,0,320,Doha,Sanaa
QR,4091,DOH,11051,SGN,3205,,0,332,Doha,Ho Chi Minh City
QR,4091,DOH,11051,SHJ,2191,,0,320 319 321,Doha,Sharjah
QR,4091,DOH,11051,SIN,3316,,0,788 77W,Doha,Singapore
QR,4091,DOH,11051,SLL,2195,,0,320,Doha,Salalah
QR,4091,DOH,11051,SYZ,2157,,0,320 321,Doha,Shiraz
QR,4091,DOH,11051,TIF,2090,,0,321 320,Doha,Taif
QR,4091,DOH,11051,TRV,3153,,0,321,Doha,Trivandrum
QR,4091,DOH,11051,TUN,287,,0,320,Doha,Tunis
QR,4091,DOH,11051,TXL,351,,0,332 333,Doha,Berlin
QR,4091,DOH,11051,VCE,1551,,0,320,Doha,Venice
QR,4091,DOH,11051,VIE,1613,,0,320,Doha,Vienna
QR,4091,DOH,11051,WAW,679,,0,320,Doha,Warsaw
QR,4091,DOH,11051,YUL,146,,0,77W,Doha,Montreal
QR,4091,DOH,11051,ZRH,1678,,0,788,Doha,Zurich
QR,4091,DPS,3940,SIN,3316,,0,77W,Denpasar,Singapore
QR,4091,DWC,8076,DOH,11051,,0,320 321 319,Dubai,Doha
QR,4091,DXB,2188,DOH,11051,,0,320 788 321 77W 77L 332 333,Dubai,Doha
QR,4091,EBB,1187,DOH,11051,,0,320,Entebbe,Doha
QR,4091,EBB,1187,KGL,1165,,0,320,Entebbe,Kigali
QR,4091,EBL,3989,DOH,11051,,0,320,Erbil,Doha
QR,4091,ELQ,2067,DOH,11051,,0,320 319,Gassim,Doha
QR,4091,ESB,1682,BEG,1739,,0,320,Ankara,Belgrade
QR,4091,ESB,1682,DOH,11051,,0,320,Ankara,Doha
QR,4091,EZE,3988,GRU,2564,,0,77L,Buenos Aires,Sao Paulo
QR,4091,FCO,1555,DOH,11051,,0,333 320,Rome,Doha
QR,4091,FRA,340,DOH,11051,,0,77L 788 77W,Frankfurt,Doha
QR,4091,GOI,3007,DOH,11051,,0,321,Goa,Doha
QR,4091,GRU,2564,DOH,11051,,0,77L,Sao Paulo,Doha
QR,4091,GRU,2564,EZE,3988,,0,77L,Sao Paulo,Buenos Aires
QR,4091,GVA,1665,DOH,11051,,0,320,Geneva,Doha
QR,4091,GYD,2922,DOH,11051,,0,320,Baku,Doha
QR,4091,GYD,2922,TBS,3973,,0,320,Baku,Tbilisi
QR,4091,HAN,3199,BKK,3885,,0,77W,Hanoi,Bangkok
QR,4091,HBE,3410,DOH,11051,,0,320,Alexandria,Doha
QR,4091,HGH,3386,DOH,11051,,0,332 333,Hangzhou,Doha
QR,4091,HKG,3077,DOH,11051,,0,332 333,Hong Kong,Doha
QR,4091,HKT,3179,BKK,3885,Y,0,320,Phuket,Bangkok
QR,4091,HKT,3179,KUL,3304,,0,332,Phuket,Kuala Lumpur
QR,4091,HYD,\N,DOH,11051,,0,321,Hyderabad,Doha
QR,4091,IAD,3714,DOH,11051,,0,77W,Washington,Doha
QR,4091,IAH,3550,DOH,11051,,0,77L,Houston,Doha
QR,4091,ICN,3930,DOH,11051,,0,333,Seoul,Doha
QR,4091,IKA,4330,DOH,11051,,0,320 321,Tehran,Doha
QR,4091,ISB,2223,DOH,11051,,0,332 333 77L,Islamabad,Doha
QR,4091,IST,1701,DOH,11051,,0,333 332,Istanbul,Doha
QR,4091,ISU,5952,DOH,11051,,0,320,Sulaymaniyah,Doha
QR,4091,JED,2072,DOH,11051,,0,788 333 77W 332,Jeddah,Doha
QR,4091,JFK,3797,BCN,1218,Y,0,763,New York,Barcelona
QR,4091,JFK,3797,CDG,1382,Y,0,757,New York,Paris
QR,4091,JFK,3797,DOH,11051,,0,77W,New York,Doha
QR,4091,JFK,3797,LAS,3877,Y,0,738,New York,Las Vegas
QR,4091,JFK,3797,MSY,3861,Y,0,E90,New York,New Orleans
QR,4091,JFK,3797,MXP,1524,Y,0,763,New York,Milano
QR,4091,JFK,3797,ORD,3830,Y,0,738,New York,Chicago
QR,4091,JFK,3797,SAN,3731,Y,0,738,New York,San Diego
QR,4091,JNB,813,CPT,797,,0,788,Johannesburg,Cape Town
QR,4091,JNB,813,DOH,11051,,0,788,Johannesburg,Doha
QR,4091,JNB,813,MPM,979,,0,788,Johannesburg,Maputo
QR,4091,JRO,1180,DAR,1177,,0,320,Kilimanjaro,Dar Es Salaam
QR,4091,KBV,3174,BKK,3885,Y,0,320 319,Krabi,Bangkok
QR,4091,KGL,1165,EBB,1187,,0,320,Kigali,Entebbe
QR,4091,KHI,2206,DOH,11051,,0,320,Karachi,Doha
QR,4091,KIX,3992,DOH,11051,,0,332,Osaka,Doha
QR,4091,KRT,1175,DOH,11051,,0,320 321,Khartoum,Doha
QR,4091,KTM,3125,DOH,11051,,0,320 333,Kathmandu,Doha
QR,4091,KUL,3304,DOH,11051,,0,332 77W 333,Kuala Lumpur,Doha
QR,4091,KUL,3304,HKT,3179,,0,332,Kuala Lumpur,Phuket
QR,4091,KWI,2176,DOH,11051,,0,320 321 77L 332,Kuwait,Doha
QR,4091,LAS,3877,JFK,3797,Y,0,757,Las Vegas,New York
QR,4091,LCA,1197,DOH,11051,,0,320,Larnaca,Doha
QR,4091,LHE,2207,DOH,11051,,0,332 333 77W,Lahore,Doha
QR,4091,LHR,507,DOH,11051,,0,332 333 77W 788 346 77L,London,Doha
QR,4091,LOS,273,DOH,11051,,0,333 332,Lagos,Doha
QR,4091,LXR,1132,DOH,11051,,0,320,Luxor,Doha
QR,4091,MAA,3144,DOH,11051,,0,333,Madras,Doha
QR,4091,MAD,1229,DOH,11051,,0,77W,Madrid,Doha
QR,4091,MAN,478,DOH,11051,,0,332 333,Manchester,Doha
QR,4091,MCT,2194,DOH,11051,,0,E75 320 321 73J 332 788 73G 77L,Muscat,Doha
QR,4091,MDL,3222,BKK,3885,Y,0,320,Mandalay,Bangkok
QR,4091,MED,2074,DOH,11051,,0,320 321,Madinah,Doha
QR,4091,MEL,3339,DOH,11051,,0,77W,Melbourne,Doha
QR,4091,MEX,1824,ATL,3682,,0,77X,Mexico City,Atlanta
QR,4091,MHD,4331,DOH,11051,,0,320,Mashhad,Doha
QR,4091,MLE,3156,DOH,11051,,0,320,Male,Doha
QR,4091,MNL,2397,DOH,11051,,0,333 77W,Manila,Doha
QR,4091,MPM,979,JNB,813,,0,788,Maputo,Johannesburg
QR,4091,MSY,3861,JFK,3797,Y,0,320,New Orleans,New York
QR,4091,MUC,346,DOH,11051,,0,788,Munich,Doha
QR,4091,MXP,1524,DOH,11051,,0,332 320 333,Milano,Doha
QR,4091,MXP,1524,JFK,3797,Y,0,763,Milano,New York
QR,4091,NBO,4059,DOH,11051,,0,320,Nairobi,Doha
QR,4091,NJF,7490,DOH,11051,,0,320,Najaf,Doha
QR,4091,NRT,2279,DOH,11051,,0,77L,Tokyo,Doha
QR,4091,ORD,3830,ATL,3682,Y,0,CR7,Chicago,Atlanta
QR,4091,ORD,3830,DOH,11051,,0,77W,Chicago,Doha
QR,4091,ORD,3830,JFK,3797,Y,0,738,Chicago,New York
QR,4091,ORD,3830,MSY,3861,Y,0,E75,Chicago,New Orleans
QR,4091,OSL,644,DOH,11051,,0,788,Oslo,Doha
QR,4091,OTP,1657,DOH,11051,,0,320 321,Bucharest,Doha
QR,4091,OTP,1657,SOF,1194,,0,320 321,Bucharest,Sofia
QR,4091,PEK,3364,DOH,11051,,0,77W,Beijing,Doha
QR,4091,PER,3351,DOH,11051,,0,77L,Perth,Doha
QR,4091,PEW,2219,DOH,11051,,0,332 333,Peshawar,Doha
QR,4091,PHL,3752,DOH,11051,,0,77L,Philadelphia,Doha
QR,4091,PNH,3034,SGN,3205,,0,332,Phnom-penh,Ho Chi Minh City
QR,4091,PVG,3406,DOH,11051,,0,77W,Shanghai,Doha
QR,4091,RGN,3239,DOH,11051,,0,319,Yangon,Doha
QR,4091,RUH,2082,DOH,11051,,0,788 333 321 320,Riyadh,Doha
QR,4091,SAH,3980,DOH,11051,,0,320,Sanaa,Doha
QR,4091,SAN,3731,JFK,3797,Y,0,738,San Diego,New York
QR,4091,SGN,3205,DOH,11051,,0,332,Ho Chi Minh City,Doha
QR,4091,SGN,3205,PNH,3034,,0,332,Ho Chi Minh City,Phnom-penh
QR,4091,SHJ,2191,DOH,11051,,0,320 319 321,Sharjah,Doha
QR,4091,SIN,3316,DOH,11051,,0,77W 788,Singapore,Doha
QR,4091,SIN,3316,DPS,3940,,0,77W,Singapore,Denpasar
QR,4091,SLL,2195,DOH,11051,,0,320,Salalah,Doha
QR,4091,SOF,1194,OTP,1657,,0,320 321,Sofia,Bucharest
QR,4091,SYZ,2157,DOH,11051,,0,320 321,Shiraz,Doha
QR,4091,TBS,3973,GYD,2922,,0,320,Tbilisi,Baku
QR,4091,TIF,2090,DOH,11051,,0,321 320,Taif,Doha
QR,4091,TRV,3153,DOH,11051,,0,321,Trivandrum,Doha
QR,4091,TUN,287,DOH,11051,,0,320,Tunis,Doha
QR,4091,TXL,351,DOH,11051,,0,332 333,Berlin,Doha
QR,4091,VCE,1551,DOH,11051,,0,320,Venice,Doha
QR,4091,VIE,1613,DOH,11051,,0,320,Vienna,Doha
QR,4091,WAW,679,DOH,11051,,0,320,Warsaw,Doha
QR,4091,YUL,146,DOH,11051,,0,77W,Montreal,Doha
QR,4091,ZAG,1208,BUD,1489,,0,321 320,Zagreb,Budapest
QR,4091,ZRH,1678,DOH,11051,,0,788,Zurich,Doha
QS,5097,AMS,580,PRG,1587,,0,319,Amsterdam,Prague
QS,5097,ARN,737,PRG,1587,,0,319,Stockholm,Prague
QS,5097,AYT,1688,PRG,1587,,0,738,Antalya,Prague
QS,5097,BCN,1218,PRG,1587,,0,319 738,Barcelona,Prague
QS,5097,BRU,302,PRG,1587,,0,319,Brussels,Prague
QS,5097,BTS,1745,PRG,1587,,0,AT4 AT7,Bratislava,Prague
QS,5097,BUD,1489,PRG,1587,,0,AT7,Budapest,Prague
QS,5097,CDG,1382,OSR,1582,,0,738,Paris,Ostrava
QS,5097,CDG,1382,PRG,1587,,0,319 73G 738,Paris,Prague
QS,5097,CPH,609,PRG,1587,,0,319,Copenhagen,Prague
QS,5097,DUS,345,PRG,1587,,0,319 AT7,Duesseldorf,Prague
QS,5097,FCO,1555,PRG,1587,,0,738 320 319,Rome,Prague
QS,5097,FNC,4091,PRG,1587,,0,738,Funchal,Prague
QS,5097,FRA,340,PRG,1587,,0,AT7 319,Frankfurt,Prague
QS,5097,HAM,342,PRG,1587,,0,319 AT7,Hamburg,Prague
QS,5097,KBP,2939,PRG,1587,,0,319,Kiev,Prague
QS,5097,KSC,1746,PRG,1587,,0,AT4 AT7,Kosice,Prague
QS,5097,LPA,1054,PRG,1587,,0,738,Gran Canaria,Prague
QS,5097,MAD,1229,PRG,1587,,0,320,Madrid,Prague
QS,5097,MXP,1524,PRG,1587,,0,319,Milano,Prague
QS,5097,NCE,1354,PRG,1587,,0,319,Nice,Prague
QS,5097,OSR,1582,CDG,1382,,0,738,Ostrava,Paris
QS,5097,OSR,1582,PRG,1587,,0,AT4,Ostrava,Prague
QS,5097,OTP,1657,PRG,1587,,0,319,Bucharest,Prague
QS,5097,PMI,3998,PRG,1587,,0,738,Palma de Mallorca,Prague
QS,5097,PRG,1587,AMS,580,,0,319,Prague,Amsterdam
QS,5097,PRG,1587,ARN,737,,0,319,Prague,Stockholm
QS,5097,PRG,1587,AYT,1688,,0,738,Prague,Antalya
QS,5097,PRG,1587,BCN,1218,,0,319 738,Prague,Barcelona
QS,5097,PRG,1587,BRU,302,,0,319,Prague,Brussels
QS,5097,PRG,1587,BTS,1745,,0,AT4 AT7,Prague,Bratislava
QS,5097,PRG,1587,BUD,1489,,0,AT7,Prague,Budapest
QS,5097,PRG,1587,CDG,1382,,0,319 73G 738,Prague,Paris
QS,5097,PRG,1587,CPH,609,,0,319,Prague,Copenhagen
QS,5097,PRG,1587,DUS,345,,0,319 AT7,Prague,Duesseldorf
QS,5097,PRG,1587,FCO,1555,,0,738 320 319,Prague,Rome
QS,5097,PRG,1587,FNC,4091,,0,738,Prague,Funchal
QS,5097,PRG,1587,FRA,340,,0,AT7 319,Prague,Frankfurt
QS,5097,PRG,1587,HAM,342,,0,319 AT7,Prague,Hamburg
QS,5097,PRG,1587,HER,1452,,0,738,Prague,Heraklion
QS,5097,PRG,1587,KBP,2939,,0,319,Prague,Kiev
QS,5097,PRG,1587,KSC,1746,,0,AT4,Prague,Kosice
QS,5097,PRG,1587,LPA,1054,,0,738,Prague,Gran Canaria
QS,5097,PRG,1587,MAD,1229,,0,320,Prague,Madrid
QS,5097,PRG,1587,MXP,1524,,0,319,Prague,Milano
QS,5097,PRG,1587,NCE,1354,,0,319,Prague,Nice
QS,5097,PRG,1587,OSR,1582,,0,AT4,Prague,Ostrava
QS,5097,PRG,1587,OTP,1657,,0,319,Prague,Bucharest
QS,5097,PRG,1587,PMI,3998,,0,738,Prague,Palma de Mallorca
QS,5097,PRG,1587,RHO,1472,,0,738,Prague,Rhodos
QS,5097,PRG,1587,SPU,1206,,0,738,Prague,Split
QS,5097,PRG,1587,SXB,1435,,0,AT4,Prague,Strasbourg
QS,5097,PRG,1587,TFS,1056,,0,738,Prague,Tenerife
